AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_002000.WAV,GRABADOR-SDZG-AM-1,20190627_002000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 00:20,60.00046875,,Recorded at 00:20:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:00:06-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_011000.WAV,GRABADOR-SDZG-AM-1,20190703_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 01:10,60.00046875,,Recorded at 01:10:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:27:27-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_020000.WAV,GRABADOR-SDZG-AM-1,20190703_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 02:00,60.00046875,,Recorded at 02:00:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:27:36-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_034000.WAV,GRABADOR-SDZG-AM-1,20190624_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 03:40,60.00046875,,Recorded at 03:40:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:47:07-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190704_044000.WAV,GRABADOR-SDZG-AM-1,20190704_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 04:40,60.00046875,,Recorded at 04:40:00 04/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:32:40-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_051000.WAV,GRABADOR-SDZG-AM-1,20190617_051000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 05:10,60.00046875,,Recorded at 05:10:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:15:49-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_061000.WAV,GRABADOR-SDZG-AM-1,20190625_061000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 06:10,60.00046875,,Recorded at 06:10:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:52:09-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190629_071000.WAV,GRABADOR-SDZG-AM-1,20190629_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 07:10,60.00046875,,Recorded at 07:10:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:10:26-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_083000.WAV,GRABADOR-SDZG-AM-1,20190703_083000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 08:30,60.00046875,,Recorded at 08:30:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:28:50-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_091000.WAV,GRABADOR-SDZG-AM-1,20190621_091000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 09:10,60.00046875,,Recorded at 09:10:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:34:37-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190702_101000.WAV,GRABADOR-SDZG-AM-1,20190702_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 10:10,60.00046875,,Recorded at 10:10:00 02/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:24:35-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_115000.WAV,GRABADOR-SDZG-AM-1,20190622_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 11:50,60.00046875,,Recorded at 11:50:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:39:36-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190628_120000.WAV,GRABADOR-SDZG-AM-1,20190628_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 12:00,60.00046875,,Recorded at 12:00:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:06:49-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190629_134000.WAV,GRABADOR-SDZG-AM-1,20190629_134000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 13:40,60.00046875,,Recorded at 13:40:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:11:39-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_142000.WAV,GRABADOR-SDZG-AM-1,20190622_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 14:20,60.00046875,,Recorded at 14:20:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:40:04-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_152000.WAV,GRABADOR-SDZG-AM-1,20190620_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 15:20,60.00046875,,Recorded at 15:20:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:31:16-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_160000.WAV,GRABADOR-SDZG-AM-1,20190620_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 16:00,60.00046875,,Recorded at 16:00:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:31:24-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190619_173000.WAV,GRABADOR-SDZG-AM-1,20190619_173000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 17:30,60.00046875,,Recorded at 17:30:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:27:09-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_181000.WAV,GRABADOR-SDZG-AM-1,20190620_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 18:10,60.00046875,,Recorded at 18:10:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:31:48-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_190000.WAV,GRABADOR-SDZG-AM-1,20190703_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 19:00,60.00046875,,Recorded at 19:00:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:30:50-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_200000.WAV,GRABADOR-SDZG-AM-1,20190620_200000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 20:00,60.00046875,,Recorded at 20:00:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:32:09-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190616_212000.WAV,GRABADOR-SDZG-AM-1,20190616_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 21:20,60.00046875,,Recorded at 21:20:00 16/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:14:21-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190701_224000.WAV,GRABADOR-SDZG-AM-1,20190701_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 22:40,60.00046875,,Recorded at 22:40:00 01/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:22:25-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_232000.WAV,GRABADOR-SDZG-AM-1,20190617_232000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 23:20,60.00046875,,Recorded at 23:20:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:19:12-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_003000.WAV,GRABADOR-SDZG-AM-10,20190628_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 00:30,60.00046875,,Recorded at 00:30:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:01:20-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_013000.WAV,GRABADOR-SDZG-AM-10,20190626_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 01:30,60.00046875,,Recorded at 01:30:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:52:27-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_022000.WAV,GRABADOR-SDZG-AM-10,20190625_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 02:20,60.00046875,,Recorded at 02:20:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:48:05-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190629_033000.WAV,GRABADOR-SDZG-AM-10,20190629_033000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 03:30,60.00046875,,Recorded at 03:30:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:06:24-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_045000.WAV,GRABADOR-SDZG-AM-10,20190624_045000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 04:50,60.00046875,,Recorded at 04:50:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:44:02-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_052000.WAV,GRABADOR-SDZG-AM-10,20190622_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 05:20,60.00046875,,Recorded at 05:20:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:35:05-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_062000.WAV,GRABADOR-SDZG-AM-10,20190617_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 06:20,60.00046875,,Recorded at 06:20:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:12:48-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_074000.WAV,GRABADOR-SDZG-AM-10,20190616_074000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 07:40,60.00046875,,Recorded at 07:40:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:08:32-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190615_083000.WAV,GRABADOR-SDZG-AM-10,20190615_083000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 08:30,60.00046875,,Recorded at 08:30:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:04:12-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190615_091000.WAV,GRABADOR-SDZG-AM-10,20190615_091000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 09:10,60.00046875,,Recorded at 09:10:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:04:20-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_103000.WAV,GRABADOR-SDZG-AM-10,20190624_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 10:30,60.00046875,,Recorded at 10:30:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:45:06-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_110000.WAV,GRABADOR-SDZG-AM-10,20190622_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 11:00,60.00046875,,Recorded at 11:00:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:36:09-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_125000.WAV,GRABADOR-SDZG-AM-10,20190626_125000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 12:50,60.00046875,,Recorded at 12:50:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:54:36-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190611_132000.WAV,GRABADOR-SDZG-AM-10,20190611_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 13:20,60.00046875,,Recorded at 13:20:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:47:06-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_141000.WAV,GRABADOR-SDZG-AM-10,20190616_141000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 14:10,60.00046875,,Recorded at 14:10:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:09:46-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_152000.WAV,GRABADOR-SDZG-AM-10,20190626_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 15:20,60.00046875,,Recorded at 15:20:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:55:03-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_165000.WAV,GRABADOR-SDZG-AM-10,20190625_165000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 16:50,60.00046875,,Recorded at 16:50:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:50:49-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_175000.WAV,GRABADOR-SDZG-AM-10,20190613_175000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 17:50,60.00046875,,Recorded at 17:50:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:56:56-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_180000.WAV,GRABADOR-SDZG-AM-10,20190613_180000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 18:00,60.00046875,,Recorded at 18:00:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:56:58-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_194000.WAV,GRABADOR-SDZG-AM-10,20190628_194000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 19:40,60.00046875,,Recorded at 19:40:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:04:55-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_202000.WAV,GRABADOR-SDZG-AM-10,20190617_202000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 20:20,60.00046875,,Recorded at 20:20:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:15:24-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_212000.WAV,GRABADOR-SDZG-AM-10,20190620_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 21:20,60.00046875,,Recorded at 21:20:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:29:05-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190627_223000.WAV,GRABADOR-SDZG-AM-10,20190627_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 22:30,60.00046875,,Recorded at 22:30:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:00:57-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190612_232000.WAV,GRABADOR-SDZG-AM-10,20190612_232000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 23:20,60.00046875,,Recorded at 23:20:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:53:27-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190627_004000.WAV,GRABADOR-SDZG-AM-11,20190627_004000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 00:40,60.00046875,,Recorded at 00:40:00 27/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:08:54-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190623_010000.WAV,GRABADOR-SDZG-AM-11,20190623_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 01:00,60.00046875,,Recorded at 01:00:00 23/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:19:19-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190625_022000.WAV,GRABADOR-SDZG-AM-11,20190625_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 02:20,60.00046875,,Recorded at 02:20:00 25/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:44:55-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190627_034000.WAV,GRABADOR-SDZG-AM-11,20190627_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 03:40,60.00046875,,Recorded at 03:40:00 27/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:10:27-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190627_044000.WAV,GRABADOR-SDZG-AM-11,20190627_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 04:40,60.00046875,,Recorded at 04:40:00 27/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:10:58-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190613_050000.WAV,GRABADOR-SDZG-AM-11,20190613_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 05:00,60.00046875,,Recorded at 05:00:00 13/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:17:30-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190617_065000.WAV,GRABADOR-SDZG-AM-11,20190617_065000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 06:50,60.00046875,,Recorded at 06:50:00 17/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:07:56-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190627_070000.WAV,GRABADOR-SDZG-AM-11,20190627_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 07:00,60.00046875,,Recorded at 07:00:00 27/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:12:11-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190612_080000.WAV,GRABADOR-SDZG-AM-11,20190612_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 08:00,60.00046875,,Recorded at 08:00:00 12/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.7V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:06:40-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190625_094000.WAV,GRABADOR-SDZG-AM-11,20190625_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 09:40,60.00046875,,Recorded at 09:40:00 25/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:48:42-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190615_101000.WAV,GRABADOR-SDZG-AM-11,20190615_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 10:10,60.00046875,,Recorded at 10:10:00 15/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:44:55-08:00,WAV,WAV,audio/x-wav
